DATE DE CLASSEMENT,TYPE D'HÉBERGEMENT,STAR,NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,WEBSITE,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,Email_Primary,Email_Additional,Country,Phone_Primary,Phone_Additional,Website_Status,Scraping_Result
26/08/2024,CAMPING,4,CAMPING SOLAIRE DU PETIT BUECH,LES ISCLES,5400.0,VEYNES,https://www.camping-solaire.fr/,471.0,,,,FR,,,Unavailable,Does Not Exist
26/08/2024,HÔTEL DE TOURISME,3,GREET HOTEL MONTBELIARD,Rue des frères Deckherr,25200.0,MONTBÉLIARD,https://all.accor.com/hotel/C0I5/index.fr.shtml,168.0,62.0,hc0i5@accor.com,,FR,'+33381901069,,OK,Success
26/08/2024,HÔTEL DE TOURISME,3,HÔTEL CASTELLAMAR,8 Avenus Georges Pompidou,83120.0,SAINTE-MAXIME,www.hotelcastellamar.com,21.0,10.0,reservation@hotelcastellamar.com,,FR,'+33494961997,,OK,Success
26/08/2024,HÔTEL DE TOURISME,3,HÔTEL CITOTEL LES ELEÏS,58 avenue de la Ville,85200.0,SAINT-MARTIN-DE-FRAIGNEAU,https://www.leseleis-vendee.com/,60.0,30.0,hotel.eleis@gmail.com,,FR,'+33251530330,,OK,Success
26/08/2024,RÉSIDENCE DE TOURISME,4,QUARTIER LIBRE MARAIS - BOULEVARD DE SEBASTOPOL,82 boulevard de Sébastopol,75003.0,PARIS 3E ARRONDISSEMENT,https://www.quartierlibrecollection.com/,144.0,,contact@quartierlibrecollection.com,corporate@quartierlibrecollection.com,FR,'+33159131459,,OK,Success
27/08/2024,CAMPING,4,CAMPING L’ÉVASION,Route de Cabrières,34320.0,FONTÈS,https://www.campingevasion.com/,210.0,,camping.levasion@outlook.fr,,FR,'+33681516061,,OK,Success
27/08/2024,CAMPING,3,CAMPING LA PLAGE DE L'ORB,Rue des Fleurs,34460.0,CESSENON-SUR-ORB,https://www.laplagedelorb.com/,240.0,,,,UNK,,,Unavailable,Timeout
27/08/2024,CAMPING,3,CAMPING MUNICIPAL LE PRÉ SEC,pré sec,24350.0,TOCANE-SAINT-APRE,www.campingdupresec.com,258.0,,campinglepresec@tocanesaintapre.fr,,UNK,'0553904060,,OK,Success
27/08/2024,CAMPING,3,CAMPING RESTAURANT DES ACACIAS,Rue de Hirtzbach,68130.0,ALTKIRCH,https://camping-acacias-altkirch.com/,135.0,,les-acacias@orange.fr,,UNK,'0389406940,,OK,Success
27/08/2024,HÔTEL DE TOURISME,4,HÔTEL DOUBLETREE BY HILTON NICE CENTRE ICONIC,8 AVENUE THIERS,6000.0,NICE,www.hilton.com/fr/hotels/ncefrdi-doubletree-nice-centre-iconic,234.0,105.0,,,UNK,,,Unavailable,Does Not Exist
27/08/2024,HÔTEL DE TOURISME,3,HÔTEL ESPACE,Station Saint-Jean,4140.0,MONTCLAR,https://www.hotel-espace.com/,105.0,42.0,info@hotel-espace.com,,FR,'+33492353700,,OK,Success
27/08/2024,RÉSIDENCE DE TOURISME,3,RÉSIDENCE BELAMBRA CLUBS LE ROC BLANC,Montée du Roc Blanc,5170.0,ORCIÈRES,https://www.belambra.fr/destinations/alpes/club-orcieres-1850-le-roc-blanc-ete#number_of_adult=2&number_of_teenager=0&number_of_child=0&keyword=orci%C3%A8re,487.0,,dpo@belambra.fr,,FR,'0146101314,,OK,Success
27/08/2024,VILLAGE DE VACANCES,3,VILLAGE CLUB MILÉADE DE LA GRANDE MOTTE,186 Avenue de Melgueil,34280.0,LA GRANDE-MOTTE,https://www.mileade.com/destinations/mer/la-grande-motte/,528.0,,rgpd@mileade.com,,UNK,'0487750058,,OK,Success
28/08/2024,HÔTEL DE TOURISME,4,CHÂTEAU DE MARAVAL,357 route de Gourdon,24250.0,CÉNAC-ET-SAINT-JULIEN,https://chateaudemaraval.com/,18.0,8.0,contact@chateaudemaraval.com,,FR,'+33553318277,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,CHOUETTE HÔTEL,237 rue de la Convention,75015.0,PARIS,https://www.chouettehotel.com/fr/,143.0,60.0,reservation@chouettehotel.com,,FR,'+33155763131,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,HÔTEL & SPA LA MALOUINIÈRE DES LONGCHAMPS,les longschamps,35430.0,SAINT-JOUAN-DES-GUÉRETS,http://www.hotel-spa-saintmalo.com/,18.0,9.0,contact@malouiniere.com,,UNK,'0299827400,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,HOTEL ALPEEN,210 RUE DE FONTANETTES,73440.0,LES BELLEVILLE,alpeenhotel.com,125.0,33.0,,,UNK,'0465841407,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,HÔTEL B&B ANNEMASSE SAINT-CERGUES,Route des Vouards,74140.0,SAINT-CERGUES,https://www.hotel-bb.com/fr/hotel/annemasse-saint-cergues,168.0,81.0,privacy.france@hotelbb.com,,UNK,'0890106708,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,HÔTEL BAR RESTAURANT D'HOURTIN,17 place de l'église,33990.0,HOURTIN,http://hbr-hourtin.fr,33.0,16.0,,,FR,'0556091115,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,HÔTEL KEIMBERG,86 PLACE DU TILLEUL,67160.0,CLEEBOURG,www.keimberg.fr,42.0,13.0,info@keimberg.fr,,FR,'+33388901829,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,HÔTEL KYRIAD LYON SUD SAINTE FOY,35 chemin de la croix pivort,69110.0,SAINTE-FOY-LÈS-LYON,https://www.kyriad.com/fr/hotels/kyriad-lyon-sud-sainte-foy,122.0,61.0,,,UNK,,,Unavailable,Connection Failed
28/08/2024,HÔTEL DE TOURISME,3,HÔTEL L'HAUT'AILE,Z.A.C. les Terrasses,62231.0,COQUELLES,https://www.theoriginalshotels.com/hotels/calais-tunnel-sous-la-manche-l-haut-aile,92.0,49.0,h6218@theoriginalshotels.com,seminaire@theoriginalshotels.com,UNK,'0321464000,,OK,Success
28/08/2024,HÔTEL DE TOURISME,4,HÔTEL LE MOULIN DE VERNEGUES,domaine et golf de pont royal,13370.0,MALLEMORT,http://www.moulindevernegues.com/,221.0,100.0,prs.pontroyal@yahoo.com,reception.moulindevernegues@sowell.fr; vmuller@sowell.fr,UNK,'0673944559,,OK,Success
28/08/2024,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT LE LANDEMER,2 rue des Douanes,50460.0,URVILLE-NACQUEVILLE,http://www.le-landemer.com/,18.0,9.0,le.landemer@icloud.com,,FR,'+33233040510,,OK,Success
28/08/2024,HÔTEL DE TOURISME,4,KYRIAD PRESTIGE HÔTEL & SPA,722 route Nationale 25,80260.0,POULAINVILLE,https://www.positive-place.fr/fr/,128.0,60.0,,,FR,,,Unavailable,Connection Failed
28/08/2024,HÔTEL DE TOURISME,4,NOVOTEL ROUEN CENTRE CATHEDRALE,10 Quai de la Bourse,76000.0,ROUEN,https://all.accor.com/hotel/B919/index.fr.shtml,222.0,82.0,hb919@accor.com,,FR,'+33278776420,,OK,Success
28/08/2024,RÉSIDENCE DE TOURISME,3,RÉSIDENCE ADAGIO ACCESS PALAISEAU SACLAY,6 Boulevard Gaspard Monge,91120.0,PALAISEAU,https://www.adagio-city.com/fr/hotel-a0x3-adagio-access-palaiseau-saclay-opening-january-2019/index.shtml?q=PALAISEAU,265.0,,,,UNK,'0825880000,'+33185410450; '+33969398080; '0238591052; '0798852120; '0809098028,OK,Success
29/08/2024,RÉSIDENCE DE TOURISME,5,RÉSIDENCE CGH LE CENTAURE,FLAINE FORUM,74300.0,FLAINE,http://www.cgh-residences.com/ete/residences/le-centaure-10,374.0,,centaure@cgh-residences.com,booking2@cgh-residences.com; contact@cgh-residences.com,FR,'+33450331096,'+33450331998,OK,Success
04/09/2024,CAMPING,3,CAMPING DE LA VALLÉE,Allée du Lac,3310.0,NÉRIS-LES-BAINS,http://www.campingdelavallee03.fr,252.0,,contact@campingdelavallee03.fr,,FR,'0614017126,'0470054040; '0473318200; '0769262617,OK,Success
04/09/2024,CAMPING,3,CAMPING DU VIEUX MOULIN,chemin des bergivaux,72340.0,LA CHARTRE-SUR-LE-LOIR,https://campingduvieuxmoulin-lachartresurloir.fr/,228.0,,contact@racon-factory.com,,FR,'0647501052,,OK,Success
04/09/2024,CAMPING,3,CAMPING LAC D'ERSTEIN,rue de la Sucrerie,67150.0,ERSTEIN,https://www.camping-vagues-oceanes.com/camping-alsace/lac-erstein.html,819.0,,erstein@vagues-oceanes.com,webmaster@vagues-oceanes.com,UNK,'0251281020,'0388252352,OK,Success
04/09/2024,HÔTEL DE TOURISME,3,HÔTEL L'AQUARIUM,Route départementale 950,62490.0,FRESNES-LÈS-MONTAUBAN,https://www.aquarium62.fr/,90.0,42.0,,,FR,'0359575198,'+33366883333; '0374040070; '0847748704,OK,Success
04/09/2024,HÔTEL DE TOURISME,4,HÔTEL L'AUBERGE DU CHOUCAS,17 rue de la fruitière,5220.0,LE MONÊTIER-LES-BAINS,http://www.aubergeduchoucas.com,30.0,12.0,,,UNK,,,Unavailable,Connection Failed
04/09/2024,HÔTEL DE TOURISME,5,HÔTEL LES VAGUES,9 BOULEVARD DE L'océan,33120.0,ARCACHON,https://www.hotel-lesvagues-arcachon.com/,98.0,45.0,contact@lesvagues.fr,,FR,'+33540510100,,OK,Success
04/09/2024,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT & SPA EUROPE HAGUENAU CHEZ ERNEST,15 avenue du Professeur René Leriche,67500.0,HAGUENAU,https://www.europehotel.fr/fr/,128.0,52.0,info@europehotel.fr,,FR,'+33388935811,,OK,Success
04/09/2024,HÔTEL DE TOURISME,3,HÔTEL THE ORIGINALS CITY DE FRANCE,12 rue du 8 Mai 1945,87250.0,BESSINES-SUR-GARTEMPE,https://www.theoriginalshotels.com/hotels/de-france-bessines-sur-gartempe,35.0,14.0,h8706@theoriginalshotels.com,,UNK,'0555760304,,OK,Success
04/09/2024,RÉSIDENCE DE TOURISME,5,RÉSIDENCE CGH LODGE HEMERA,Le Bourg,73700.0,LA ROSIÈRE,http://www.cgh-residences.com/ete/residences/le-lodge-hemera-19,184.0,,hemera@cgh-residences.com,booking2@cgh-residences.com; contact@cgh-residences.com,FR,'+33450331096,'+33450331998,OK,Success
04/09/2024,RÉSIDENCE DE TOURISME,4,VILLA THERMAE NANCY,43 rue du Sergent Blandan,54000.0,NANCY,https://villathermae.fr/villa-thermae-de-nancy/,152.0,,villathermae.nancy@valvital.fr,,FR,'0356790282,,OK,Success
04/09/2024,VILLAGE DE VACANCES,3,VILLAGE DE VACANCES GUEBRIANT,2030 Route de Plaine Joux,74190.0,PASSY,https://villages-vacances.valdemarne.fr/guebriant/presentation,354.0,,,,FR,,,Unavailable,Connection Failed
05/09/2024,HÔTEL DE TOURISME,3,B&B HOTEL PARIS CLICHY-SOUS-BOIS,1 allée Etienne Laurent,93390.0,CLICHY-SOUS-BOIS,https://www.hotel-bb.com/fr/hotel/paris-clichy-sous-bois,205.0,90.0,privacy.france@hotelbb.com,,UNK,'0892233285,,OK,Success
05/09/2024,HÔTEL DE TOURISME,4,BEST WESTERN HÔTEL LE VAUBAN,Avenue du festival,66500.0,PRADES,www.bestwestern.fr/fr/hotel-Prades-Best-Western-Le-Vauban-93886,78.0,39.0,,,UNK,,,Unavailable,Connection Failed
05/09/2024,CAMPING,4,CAMPING DOMAINE DE MESQUÉAU,870 route de Mesquéau,29630.0,PLOUGASNOU,www.camping-mesqueau.com/,240.0,,info@mesqueau.com,,FR,'+33298673745,,OK,Success
05/09/2024,CAMPING,4,CAMPING DOMAINE LES VIGNES D'OR,Chemin des Mouysses,34410.0,SÉRIGNAN,https://www.capfun.com/camping-france-languedoc_roussillon-vignes_d_or-FR.html,714.0,,vignesdor@capfun.com,,UNK,'0467323718,'0492283848,OK,Success
05/09/2024,CAMPING,5,CAMPING L'HIRONDELLE,Bois de Saint-Ferréol,26410.0,MENGLON,http://www.campinghirondelle.com/,561.0,,campinghirondelle@gmail.com,,FR,'+33475218208,,OK,Success
05/09/2024,CAMPING,3,CAMPING LA CHAUP,Avenue Honoré Couttolenc,4400.0,ENCHASTRAYES,www.campinglachaup.fr,234.0,,contact@campinglachaup.fr,,UNK,'0492532727,,OK,Success
05/09/2024,CAMPING,3,CAMPING LADOUCEUR,Route de l'Escalet,83350.0,RAMATUELLE,https://www.camping-ladouceur.com/fr,408.0,,contact@camping-ladouceur.com,,FR,'+33485919880,,OK,Success
05/09/2024,CAMPING,3,CAMPING NARBAITZ,Route de Bayonne,64220.0,ASCARAT,http://www.camping-narbaitz.com,300.0,,,,UNK,,,Unavailable,Connection Failed
05/09/2024,HÔTEL DE TOURISME,3,HÔTEL BASE CAMP LODGE,120 AVENUE DE LA MUZELLE,38860.0,LES-DEUX-ALPES,https://hotel-basecamplodge-les2alpes.com/fr/,84.0,32.0,info@hotel-basecamplodge.com,,FR,'+33476113287,,OK,Success
05/09/2024,HÔTEL DE TOURISME,4,HÖTEL MAJESTY PALM,32,,,,,,,,,,,Unavailable,No URL
05/09/2024,HÔTEL DE TOURISME,3,HÔTEL POPINNS D'ANGLETERRE,162 rue de Charmey,88800.0,VITTEL,https://www.popinns.com/hotel/campagne/hotelangleterre/,84.0,37.0,webmarketing@popinns.com,,FR,'+33176340014,,OK,Success
05/09/2024,HÔTEL DE TOURISME,3,HÔTEL SIATEL,6 rue Louis Aragon - Bât A,25000.0,BESANÇON,https://hotelsiatel.com/,88.0,30.0,siatelchateaufarine@hotelsiatel.com,,UNK,'0381411222,,OK,Success
05/09/2024,RÉSIDENCE DE TOURISME,3,KOSY APPART'HÔTELS - RÉSIDENCE DU LAC,428 Allée Promenade du Bord du Lac,73100.0,AIX-LES-BAINS,https://www.kosy-apparthotels.com/aix-les-bains-residence-du-lac/,266.0,,lelac@kosy.plus,,UNK,'0457348189,,OK,Success
05/09/2024,RÉSIDENCE DE TOURISME,3,RÉSIDENCE APPART'CITY CHERBOURG CENTRE PORT,65 avenue Carnot,50100.0,CHERBOURG-OCTEVILLE,https://www.appartcity.com/fr/destinations/basse-normandie/cherbourg/cherbourg-centre-port.html,220.0,,dpo@appartcity.com,,FR,'+33236813289,'+33181909090,OK,Success
05/09/2024,RÉSIDENCE DE TOURISME,4,RÉSIDENCE TROPICANA SUITES,ZAC PETIT BAS VENT,97126.0,DESHAIES,https://tropicana-suites.com,104.0,,,,UNK,,,Unavailable,Connection Failed
05/09/2024,HÔTEL DE TOURISME,3,TIMHÔTEL GARE DU NORD,37 Rue de Saint Quentin,75010.0,PARIS,https://www.timhotel.com/fr/timhotel-paris-gare-du-nord_34,91.0,44.0,gare.du.nord@timhotel.com,,FR,'+33145264340,,OK,Success
05/09/2024,VILLAGE DE VACANCES,3,VILLAGE DE VACANCES JEAN FRANCO,LONGEFOY,73210.0,AIME,https://villages-vacances.valdemarne.fr/jean-franco/hebergement,310.0,,,,FR,,,Unavailable,Connection Failed
05/09/2024,VILLAGE DE VACANCES,3,VILLAGE DE VACANCES POUR TOUS INTERNATIONAL LES 4 SAISONS,Route de Grenoble,5330.0,SAINT-CHAFFREY,https://www.vacances-passion.org/vv/vacances/vacances-hautes-alpes-serre-chevalier-village-vacances-les-4-saisons-38196/#target_H,261.0,,vpt-individuels@laligue.org,,UNK,'0187528752,,OK,Success
05/09/2024,VILLAGE DE VACANCES,3,VVF VILLAGES CLUB INTENSE LES ALPAGES DU QUEYRAS À CEILLAC-EN-QUEYRAS,L'Hochette,5600.0,CEILLAC,https://www.vvf-villages.fr/villages-vacances/vacances-ceillac-en-queyras-vvf-villages.html,304.0,,,,FR,,,Unavailable,Does Not Exist
06/09/2024,CAMPING,4,CAMPING LA VETTA,la trinité,20137.0,PORTO-VECCHIO,www.campinglavetta.com,330.0,,,,FR,'+33603365736,,OK,Success
06/09/2024,HÔTEL DE TOURISME,4,HOTEL & SPA DES PECHEURS,ile de cavallo,20169.0,BONIFACIO,https://www.hoteldespecheurs.com/,96.0,48.0,info@hoteldespecheurs.com,,IT,'+39068551151,'+33495703639,OK,Success
06/09/2024,HÔTEL DE TOURISME,3,HÔTEL A STRETTA,27 avenue napoleon III,20110.0,PROPRIANO,https://hotel-astretta.com/,26.0,10.0,contact@hotel-astretta.com,,UNK,'0618455203,,OK,Success
06/09/2024,HÔTEL DE TOURISME,3,HÔTEL DU NORD,22 cours Paoli,20250.0,CORTE,www.hoteldunord-corte.com,30.0,15.0,,,UNK,,,Unavailable,Does Not Exist
06/09/2024,HÔTEL DE TOURISME,3,HÔTEL DUC DE PADOUE,2 place du duc de padoue,20250.0,CORTE,http://www.ducdepadoue.com,24.0,11.0,info@ducdepadoue.com,,FR,'+33495460137,,OK,Success
06/09/2024,HÔTEL DE TOURISME,3,HÔTEL FUNTANA MARINA,356 strada di funtana marina,20220.0,L'ÎLE-ROUSSE,www.hotel-funtana.com,55.0,26.0,hotel-funtana-marina@wanadoo.fr,,FR,'+33629807268,'+33495601612,OK,Success
06/09/2024,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES SAINT MÉDARD,1 AVENUE DE LA BOéTIE,33160.0,SAINT- MÉDARD,https://all.accor.com/hotel/7208/index.fr.shtml,116.0,58.0,h7208@accor.com,,FR,'+33556991111,,OK,Success
06/09/2024,HÔTEL DE TOURISME,3,HÔTEL SERENADA,Rue de la Marine,20220.0,ALGAJOLA,http://www.hotelserenada-algajola.com/,40.0,18.0,web@e-corses.com,contact@hotelserenada.com,FR,'+33495364364,'0617868494,OK,Success
06/09/2024,RÉSIDENCE DE TOURISME,4,RÉSIDENCE ARCO PLAGE,Route de Porto Pollo,20113.0,OLMETO,http://www.arcoplage.com,150.0,,info@arcoplage.com,,UNK,'0495740647,,OK,Success
06/09/2024,RÉSIDENCE DE TOURISME,5,RÉSIDENCE SAINT JEAN,260 promenade dominique vincetti,20217.0,SAINT-FLORENT,www.residencesaintjean.com,54.0,,alexandre.marfisi@me.com,,FR,'+33620717474,,OK,Success
06/09/2024,VILLAGE DE VACANCES,3,VILLAGE DE VACANCES PAESE DI LAVA,LIEU DIT PURJANA,20167.0,ALATA,www.paese-di-lava.com,496.0,,,,FR,'+33495253044,,OK,Success
12/09/2024,CAMPING,3,CAMPING DE LA LONE,6 AVENUE DU RHÔNE,42520.0,SAINT-PIERRE-DE-BŒUF,http://www.espaceeauxvives.com/,279.0,,votre@adresse.fr,contact@vernalis.fr,UNK,'0486769700,,OK,Success
12/09/2024,CAMPING,4,CAMPING LAS BOUSIGUES,avenue des corbières,66420.0,LE BARCARES,https://www.capfun.com/camping-france-languedoc_roussillon-las_bousigues-FR.html,1548.0,,lasbousigues@capfun.com,,UNK,'0492283848,'0468861619,OK,Success
12/09/2024,HÔTEL DE TOURISME,4,HÔTEL LES PEUPLIERS,119 RUE DU LAC,73120.0,COURCHEVEL,https://www.lespeupliers.com/,78.0,31.0,infos@lespeupliers.com,,FR,'+33479084147,,OK,Success
12/09/2024,HÔTEL DE TOURISME,4,HOTEL VOCO BEAUNE - CITÉ DES VINS,3 rue du Moulin Noizé,21200.0,BEAUNE,www.vocohotels.com/beaune,165.0,74.0,,,UNK,,,Unavailable,Does Not Exist
12/09/2024,RÉSIDENCE DE TOURISME,5,RÉSIDENCE LE NEVADA,Rue du Val Claret,73320.0,TIGNES,https://www.cgh-residences.com/ete/residences/le-nevada-30,324.0,,contact@cgh-residences.com,booking2@cgh-residences.com; nevada@cgh-residences.com,FR,'+33450331096,'+33450331998,OK,Success
12/09/2024,VILLAGE DE VACANCES,4,VILLAGE VACANCES LE DUCHET,2 les pessettes,39150.0,PRENOVEL,www.le-duchet.com,142.0,,contact@le-duchet.com,,FR,'+33384604126,,OK,Success
13/09/2024,CAMPING,4,L'ESCALE DES CHATEAUX DE LA LOIRE,route D158,41400.0,ANGÉ,https://www.night-and-day.fr/camping/34-camping-lescale-des-chateaux-de-la-loire,93.0,,,,FR,,,Unavailable,Does Not Exist
13/09/2024,RÉSIDENCE DE TOURISME,5,RÉSIDENCE LE NAPOLÉON,Route d'Italie,5100.0,MONTGENÈVRE,https://www.cgh-residences.com/ete/residences/le-napoleon-14,284.0,,napoleon@cgh-residences.com,booking2@cgh-residences.com; contact@cgh-residences.com,FR,'+33450331096,'+33450331998,OK,Success
13/09/2024,RÉSIDENCE DE TOURISME,5,RÉSIDENCE MGM ALEXANE,La Cour,74340.0,SAMOËNS,https://www.mgm-hotels-residences.com/residence-residence-alexane-samoens,106.0,,dpo@mgm-groupe.com,webmaster@mgm-groupe.com,FR,'+33450272272,,OK,Success
13/09/2024,RÉSIDENCE DE TOURISME,4,RESIDENCE MGM LE ROC DES TOURS,7030 Route du Chinaillon,74450.0,LE GRAND-BORNAND,https://www.mgm-hotels-residences.com/fr/residence/le-roc-des-tours,204.0,,dpo@mgm-groupe.com,webmaster@mgm-groupe.com,FR,'+33450272272,,OK,Success
13/09/2024,RÉSIDENCE DE TOURISME,4,RÉSIDENCE MGM LES CHALETS D'ELENA LES HOUCHES,152 Rue de l'Essert,74310.0,LES HOUCHES,https://www.mgm-hotels-residences.com/residence-les-chalets-elena-les-houches,286.0,,dpo@mgm-groupe.com,webmaster@mgm-groupe.com,FR,'+33450272272,,OK,Success
16/09/2024,CAMPING,4,CAMPING DE JULLOUVILLE LES PINS,9 avenue du Ruet,50610.0,JULLOUVILLE,www.campingjullouvillelespins.fr,282.0,,contact@campingjullouvillelespins.fr,,UNK,,,OK,Success
16/09/2024,CAMPING,3,CAMPING LE DOMAINE DU LAC DE NÉGUENOU,domaine de néguenou,47360.0,PRAYSSAS,http://www.lacdeneguenou.fr,162.0,,contact@lacdeneguenou.fr,,FR,'0524297096,'0630806477,OK,Success
16/09/2024,CAMPING,4,CAMPING LE PARADIS,Rue de la Source,85440.0,TALMONT-SAINT-HILAIRE,https://www.camping-leparadis85.com/,585.0,,reservation@seagreen.fr,,FR,'+33564102020,'+33253592617,OK,Success
16/09/2024,CAMPING,4,CAMPING LES 2 VALLÉES,Lieu-dit La Gare,24220.0,VÉZAC,https://www.campingles2vallees.com/,330.0,,contact@campingles2vallees.com,,FR,'+33608406158,,OK,Success
16/09/2024,CAMPING,4,CAMPING RÉSIDÉA,18 route de Soullans,85270.0,SAINT-HILAIRE-DE-RIEZ,https://www.camping-residea.com/,291.0,,residea@orange.fr,,UNK,'0251555576,,OK,Success
16/09/2024,CAMPING,3,CAMPING SOUS LES POMMIERS,rue du pont de la barre,14710.0,TRÉVIÈRES,www.onlycamp.fr/sous-les-pommiers/,201.0,,contact@onlycamp.fr,,UNK,'0882645153,,OK,Success
16/09/2024,CAMPING,4,CAMPING VILLA LANDREAU,32 rue du petit Beauregard,85800.0,LE FENOUILLER,https://www.villa-landreau.fr/,375.0,,villalandreau@orange.fr,,FR,'0251930120,,OK,Success
16/09/2024,HÔTEL DE TOURISME,4,CHATEAU LA ROCHE PLOQUIN,La Roche Ploquin,37800.0,SEPMES,www.chateaularocheploquin.com,44.0,20.0,reservation@larocheploquin.com,,FR,'+33247962468,,OK,Success
16/09/2024,HÔTEL DE TOURISME,3,HÔTEL ALPHA PARIS EIFFEL,26 rue Emile Landrin,92100.0,BOULOGNE-BILLANCOURT,https://www.alpha-paris-hotel.com/,71.0,34.0,hotel@alpha-paris-hotel.com,,FR,'+33146058051,'+33143872148,OK,Success
16/09/2024,HÔTEL DE TOURISME,3,HÔTEL CAMPANILE MONTPELLIER CENTRE,11 Rue Pagezy,34000.0,MONTPELLIER,http://www.campanile-montpellier-centre-gare-saint-roch.fr/fr,172.0,80.0,,,FR,,,Unavailable,Does Not Exist
16/09/2024,HÔTEL DE TOURISME,3,HOTEL DE L'ARCHE DE NOE,2 PLACE DE LA BASCULE,31410.0,NOÉ,hotelarchedenoe.fr,49.0,20.0,hotelarchenoe@gmail.com,,FR,'+33561874012,,OK,Success
16/09/2024,HÔTEL DE TOURISME,3,HÔTEL L'AUNETTE COTTAGE,11 rue Alain de Rothschild,60300.0,CHAMANT,https://launettecottage.fr/,35.0,14.0,contact@launettecottage.fr,direction@gandi.net,FR,'0344727347,,OK,Success
16/09/2024,HÔTEL DE TOURISME,4,HÔTEL LES HAUTES MERS,27 rue pierre henry,85350.0,ILE D'YEU,https://www.lesdomainesdefontenille.com/fr/les-hautes-mers.html,60.0,25.0,reservations@leshautesmers.com,,FR,'+33251370112,,OK,Success
16/09/2024,HÔTEL DE TOURISME,4,HÔTEL MGM LES SUITES D'ALEXANE,La Cour,74370,SAMOENS,https://www.alexane-hotel-spa.com/,99.0,33.0,,,FR,'+33450272272,,OK,Success
16/09/2024,HÔTEL DE TOURISME,3,HÔTEL NEIGE ET ROC,2953 route des Ardoisières,74110,MORZINE,http://www.neige-roc.com,78.0,30.0,,,UNK,,,OK,No Contacts Found
16/09/2024,HÔTEL DE TOURISME,3,HÔTEL VRF TOURAINE,15 avenue des droits de l'Homme,37230,FONDETTES,https://www.vrf.fr/home/les-villages/vrf-touraine-1.html,77.0,38.0,,,FR,,,Unavailable,Does Not Exist
16/09/2024,HÔTEL DE TOURISME,3,QUALITY HOTEL TOULOUSE CENTRE,28 rue Nicolas Bachelier,31000,TOULOUSE,http://quality-hotel-toulouse-centre.com/,56.0,31.0,reception@qualityhoteltoulousecentre.com,,UNK,,,OK,Success
16/09/2024,RÉSIDENCE DE TOURISME,3,RÉSIDENCE APPART'CITY RENNES CESSON-SÉVIGNÉ,6 bis rue du Chêne Germain,35510,CESSON-SÉVIGNÉ,https://www.appartcity.com/fr/destinations/bretagne/cesson-sevigne/rennes-cesson-sevigne.html,220.0,,dpo@appartcity.com,,FR,'+33181909090,'+33223252760,OK,Success
17/09/2024,CAMPING,3,CAMPING AU MICA,8 route du Plafond,88430,CORCIEUX,http://www.camping-au-mica.fr/fr,204.0,,info@campingaumica.com,,FR,'+33769933056,,OK,Success
17/09/2024,CAMPING,3,CAMPING DU CANAL,Rue Henri II de Rohan,44130,BLAIN,campingducanal.fr,210.0,,gaylordhennebert@gmail.com,,UNK,'0157324218,'0240510351; '0688970179,OK,Success
17/09/2024,CAMPING,5,CAMPING LE CABELLOU PLAGE,Avenue du Cabellou,29900,CONCARNEAU,https://www.le-cabellou-plage.com/,651.0,,,,UNK,,,Unavailable,Timeout
17/09/2024,CAMPING,4,CAMPING LE DOMAINE LE CHATELIER,Route de Nantes,85800,LE FENOUILLER,http://www.domainelechatelier.fr,795.0,,camping.lechatelier@orange.fr,,FR,'0228105075,,OK,Success
17/09/2024,CAMPING,3,CAMPING LE FRÊNE,695 route des platons,74260,LES GETS,https://www.alpensport-hotel.com/camping,129.0,,ducrettetolivier@gmail.com,,UNK,'0450758055,'0680555207,OK,Success
17/09/2024,CAMPING,4,CAMPING LE ROUGE GORGE,route de la verrie,85290,SAINT-LAURENT-SUR-SÈVRE,http://camping-lerougegorge-vendee.com,270.0,,campinglerougegorge@wanadoo.fr,,FR,'+33251678639,,OK,Success
17/09/2024,CAMPING,3,CAMPING LES OURSINIÈRES,374 Chemin du Passage des Gardéens,83220,LE PRADET,https://vacances-andretrigano.com/camping/var/les-oursinieres-le-pradet,318.0,,oursinieres@vacances-andretrigano.com,,FR,'+33561690507,,OK,Success
17/09/2024,CAMPING,4,CAMPING PYRÉNÉES NATURA,Route du lac,65400,ESTAING,https://camping-pyrenees-natura.com,222.0,,,,UNK,,,Unavailable,Timeout
17/09/2024,HÔTEL DE TOURISME,3,HÔTEL CABANE,76 rue Raymond Losserand,75014,PARIS 14E ARRONDISSEMENT,https://www.orsohotels.com/hotel-cabane,86.0,43.0,hello@hotelcabane.com,,FR,'+33187580845,'+33140521240,OK,Success
